1.00E+00	3.00E+04	-9.92E+01	-9.39E+01
2.00E+00	3.00E+04	-1.59E+01	-1.24E+02
3.00E+00	3.00E+04	6.48E+01	1.80E+02
4.00E+00	3.00E+04	8.58E+01	-4.67E+01
5.00E+00	3.00E+04	-5.91E+01	-7.27E+01
6.00E+00	3.00E+04	-3.82E+01	9.58E+01
7.00E+00	3.00E+04	-1.54E+01	3.21E+01
8.00E+00	3.00E+04	-5.65E+01	-7.84E+01
9.00E+00	3.00E+04	3.29E+01	1.40E+01
1.00E+01	3.00E+04	6.25E+01	1.26E+02
1.10E+01	3.00E+04	-4.77E+01	-1.08E+02
1.20E+01	3.00E+04	6.63E+01	-1.10E+02
1.30E+01	3.00E+04	1.12E+02	-4.86E+01
1.40E+01	3.00E+04	-1.35E+02	4.92E+01
1.50E+01	3.00E+04	-6.99E+01	-2.94E+01
1.60E+01	3.00E+04	-4.55E+01	4.61E+01
1.70E+01	3.00E+04	-4.67E+01	-1.43E+02
1.80E+01	3.00E+04	1.78E+01	-8.52E+01
1.90E+01	3.00E+04	1.16E+02	4.01E+01
2.00E+01	3.00E+04	-6.01E+01	-1.25E+02
2.10E+01	3.00E+04	-4.42E+01	1.57E+02
2.20E+01	3.00E+04	-1.62E+02	-1.40E+02
2.30E+01	3.00E+04	7.44E+01	-7.63E+00
2.40E+01	3.00E+04	1.97E+02	6.80E+01
2.50E+01	3.00E+04	-5.66E+01	2.59E+02
2.60E+01	3.00E+04	8.41E+01	-1.24E+01
2.70E+01	3.00E+04	-3.51E+01	-2.16E+01
2.80E+01	3.00E+04	-3.25E+02	-3.42E+01
2.90E+01	3.00E+04	6.91E+00	-3.77E+00
3.00E+01	3.00E+04	-4.89E+01	-3.19E+02
3.10E+01	3.00E+04	-2.10E+02	-9.16E+01
3.20E+01	3.00E+04	2.82E+02	1.29E+02
3.30E+01	3.00E+04	1.25E+02	1.81E+01
3.40E+01	3.00E+04	-6.85E+01	1.09E+02
3.50E+01	3.00E+04	-5.29E+01	3.51E+01
3.60E+01	3.00E+04	1.12E+02	-1.43E+02
3.70E+01	3.00E+04	1.53E+02	1.19E+02
3.80E+01	3.00E+04	-9.44E+01	1.58E+02
3.90E+01	3.00E+04	6.56E+01	-1.70E+02
4.00E+01	3.00E+04	1.75E+02	-4.37E+01
4.10E+01	3.00E+04	6.40E+01	-5.25E+01
4.20E+01	3.00E+04	-9.07E+01	-4.26E+01
4.30E+01	3.00E+04	1.54E+02	1.56E+01
4.40E+01	3.00E+04	7.02E+01	1.21E+01
4.50E+01	3.00E+04	4.67E+02	8.00E+01
4.60E+01	3.00E+04	-6.60E+01	5.96E+01
4.70E+01	3.00E+04	-2.67E+01	-7.40E+01
4.80E+01	3.00E+04	-4.31E+01	1.26E+02
4.90E+01	3.00E+04	7.98E+01	-7.41E+01
5.00E+01	3.00E+04	2.97E+01	2.49E+01
5.10E+01	3.00E+04	-6.00E+01	2.19E+00
5.20E+01	3.00E+04	3.62E+01	1.42E+01
5.30E+01	3.00E+04	1.77E+02	1.58E+02
5.40E+01	3.00E+04	-6.87E+01	-1.13E+02
5.50E+01	3.00E+04	-1.19E+02	4.72E+01
5.60E+01	3.00E+04	4.44E+01	8.34E+01
5.70E+01	3.00E+04	5.14E+00	-1.04E+02
5.80E+01	3.00E+04	-3.85E+02	-2.76E+02
5.90E+01	3.00E+04	-8.64E+01	-9.74E+01
6.00E+01	3.00E+04	-1.54E+02	-6.12E+01
6.10E+01	3.00E+04	-1.41E+02	1.06E+01
6.20E+01	3.00E+04	6.18E+00	-1.25E+02
6.30E+01	3.00E+04	5.28E+01	-3.04E+01
6.40E+01	3.00E+04	5.48E+01	3.18E+01
6.50E+01	3.00E+04	9.72E+00	1.77E+01
6.60E+01	3.00E+04	-8.03E+01	1.76E+02
6.70E+01	3.00E+04	1.07E+02	1.85E+02
6.80E+01	3.00E+04	9.17E+01	2.44E+01
6.90E+01	3.00E+04	8.42E+01	5.22E+01
7.00E+01	3.00E+04	1.08E+02	-6.56E+01
7.10E+01	3.00E+04	8.94E+01	-4.13E+01
7.20E+01	3.00E+04	9.62E+01	2.83E+00
7.30E+01	3.00E+04	1.72E+02	-3.90E+00
7.40E+01	3.00E+04	6.35E+02	1.69E+01
7.50E+01	3.00E+04	6.02E+01	1.99E+02
7.60E+01	3.00E+04	-7.89E+01	-1.20E+02
7.70E+01	3.00E+04	-6.38E+01	1.56E+02
7.80E+01	3.00E+04	9.17E-01	3.33E+01
7.90E+01	3.00E+04	5.62E+01	-2.80E+01
8.00E+01	3.00E+04	-2.22E+02	-3.83E+01
8.10E+01	3.00E+04	5.16E+01	3.22E+01
8.20E+01	3.00E+04	-1.01E+02	6.19E+01
8.30E+01	3.00E+04	-3.27E+01	-5.96E+01
8.40E+01	3.00E+04	5.97E+01	-4.72E+01
8.50E+01	3.00E+04	-2.06E+01	1.42E+02
8.60E+01	3.00E+04	-1.37E+02	9.20E+01
8.70E+01	3.00E+04	1.47E+01	1.25E+02
8.80E+01	3.00E+04	2.07E+02	-7.30E+01
8.90E+01	3.00E+04	-6.37E+02	4.71E+02
9.00E+01	3.00E+04	-2.97E+02	9.08E+00
9.10E+01	3.00E+04	-8.37E+01	-2.65E+02
9.20E+01	3.00E+04	9.51E+01	9.73E+01
9.30E+01	3.00E+04	-2.92E+02	9.15E+01
9.40E+01	3.00E+04	2.87E+01	-1.96E+01
9.50E+01	3.00E+04	1.41E+02	-1.24E+01
9.60E+01	3.00E+04	-1.91E+01	-7.77E+01
9.70E+01	3.00E+04	9.23E+01	-7.46E+00
9.80E+01	3.00E+04	-1.55E+02	3.91E+01
9.90E+01	3.00E+04	-6.94E+01	-1.48E+02
1.00E+02	3.00E+04	-3.76E+01	-8.57E+01
1.01E+02	3.00E+04	-2.12E+02	1.02E+02
1.02E+02	3.00E+04	-8.59E+01	-9.29E+01
1.03E+02	3.00E+04	1.45E+02	-8.47E+01
1.04E+02	3.00E+04	-1.10E+02	7.69E+01
1.05E+02	3.00E+04	1.43E+02	-6.26E+01
1.06E+02	3.00E+04	1.96E+02	2.07E+01
1.07E+02	3.00E+04	1.13E+02	1.10E+02
1.08E+02	3.00E+04	-2.28E+01	-1.55E+02
1.09E+02	3.00E+04	3.73E+01	5.44E+01
1.10E+02	3.00E+04	-1.71E+02	1.21E+02
1.11E+02	3.00E+04	7.66E+01	1.86E+02
1.12E+02	3.00E+04	-1.84E+02	-2.94E+01
1.13E+02	3.00E+04	6.08E+01	-9.90E+01
1.14E+02	3.00E+04	6.95E+01	-1.66E+02
1.15E+02	3.00E+04	5.70E+01	5.03E+01
1.16E+02	3.00E+04	-3.97E+01	1.10E+02
1.17E+02	3.00E+04	1.27E+02	2.75E+01
1.18E+02	3.00E+04	2.74E+02	-1.22E+02
1.19E+02	3.00E+04	1.16E+02	6.82E+01
1.20E+02	3.00E+04	1.76E+02	-1.84E+02
1.21E+02	3.00E+04	-4.74E+01	-1.32E+02
1.22E+02	3.00E+04	2.14E+01	8.32E+01
1.23E+02	3.00E+04	3.35E+01	5.06E+01
1.24E+02	3.00E+04	1.08E+02	-5.18E+01
1.25E+02	3.00E+04	-1.76E+02	9.38E+01
1.26E+02	3.00E+04	-1.24E+02	-9.60E+01
1.27E+02	3.00E+04	1.12E+02	2.42E+01
1.28E+02	3.00E+04	1.30E+02	5.30E+01
1.29E+02	3.00E+04	4.65E+02	-5.37E+02
1.30E+02	3.00E+04	-5.99E+01	-9.50E+01
1.31E+02	3.00E+04	1.43E+01	1.36E+01
1.32E+02	3.00E+04	2.23E+01	-2.00E+01
1.33E+02	3.00E+04	5.08E+02	-6.80E+02
1.34E+02	3.00E+04	4.74E+01	1.47E+01
1.35E+02	3.00E+04	-1.36E+02	7.85E+01
1.36E+02	3.00E+04	7.73E+01	-5.23E+01
1.37E+02	3.00E+04	-2.71E+01	-5.37E+01
1.38E+02	3.00E+04	5.85E+00	-1.91E+02
1.39E+02	3.00E+04	-2.34E+00	-1.24E+02
1.40E+02	3.00E+04	9.79E+01	3.44E+01
1.41E+02	3.00E+04	-3.34E+01	1.20E+02
1.42E+02	3.00E+04	-1.82E+01	2.89E+01
1.43E+02	3.00E+04	-1.57E+02	-4.22E+01
1.44E+02	3.00E+04	-1.89E+02	-3.66E+01
1.45E+02	3.00E+04	-8.53E+01	1.59E+01
1.46E+02	3.00E+04	-7.82E+01	-1.54E+02
1.47E+02	3.00E+04	1.66E+01	-1.40E+02
1.48E+02	3.00E+04	1.20E+01	7.75E+01
1.49E+02	3.00E+04	-1.88E+01	-8.45E+01
1.50E+02	3.00E+04	2.76E+01	-9.17E+01
1.51E+02	3.00E+04	-6.94E+01	-3.04E+01
1.52E+02	3.00E+04	-6.01E+01	4.94E+01
1.53E+02	3.00E+04	1.10E+02	4.76E+01
1.54E+02	3.00E+04	-2.70E+02	1.66E+02
1.55E+02	3.00E+04	-1.81E+02	1.76E+02
1.56E+02	3.00E+04	2.14E+02	-2.80E+02
1.57E+02	3.00E+04	2.93E+01	-3.45E+01
1.58E+02	3.00E+04	2.79E+01	3.47E+01
1.59E+02	3.00E+04	1.67E+02	1.32E+02
1.60E+02	3.00E+04	1.24E+02	-9.53E+01
1.61E+02	3.00E+04	-1.59E+01	-2.36E+02
1.62E+02	3.00E+04	-3.27E+01	3.19E+01
1.63E+02	3.00E+04	-1.50E+02	-1.45E+01
1.64E+02	3.00E+04	1.15E+01	2.84E+02
1.65E+02	3.00E+04	-5.49E+01	5.59E+00
1.66E+02	3.00E+04	9.79E+01	3.14E+01
1.67E+02	3.00E+04	-1.58E+02	-1.63E+02
1.68E+02	3.00E+04	1.43E+02	3.63E+01
1.69E+02	3.00E+04	1.23E+02	1.22E+02
1.70E+02	3.00E+04	1.02E+01	-1.08E+02
1.71E+02	3.00E+04	3.92E+01	4.43E+01
1.72E+02	3.00E+04	1.05E+02	-2.44E+01
1.73E+02	3.00E+04	1.45E+01	9.84E+01
1.74E+02	3.00E+04	-1.06E+02	1.41E+01
1.75E+02	3.00E+04	1.45E+01	-1.93E+02
1.76E+02	3.00E+04	-3.83E+01	-5.05E+00
1.77E+02	3.00E+04	-2.24E+02	-1.45E+02
1.78E+02	3.00E+04	1.27E+02	1.79E+02
1.79E+02	3.00E+04	-2.62E+01	-9.11E+01
1.80E+02	3.00E+04	-1.07E+02	3.08E+01
1.81E+02	3.00E+04	-1.59E+01	1.37E+02
1.82E+02	3.00E+04	-1.19E+01	-4.88E+01
1.83E+02	3.00E+04	6.27E+01	9.73E+01
1.84E+02	3.00E+04	2.53E+02	-1.37E+02
1.85E+02	3.00E+04	3.97E+00	-5.82E+02
1.86E+02	3.00E+04	2.83E+02	2.09E+02
1.87E+02	3.00E+04	-1.11E+01	1.32E+02
1.88E+02	3.00E+04	-1.23E+01	1.80E+01
1.89E+02	3.00E+04	8.31E+01	-5.11E+01
1.90E+02	3.00E+04	-8.61E+01	3.74E+01
1.91E+02	3.00E+04	1.84E+01	-1.70E+02
1.92E+02	3.00E+04	-9.15E+01	-1.24E+02
1.93E+02	3.00E+04	-2.65E+02	4.66E+00
1.94E+02	3.00E+04	-2.36E+01	1.18E+02
1.95E+02	3.00E+04	-2.60E+02	5.74E+01
1.96E+02	3.00E+04	-7.46E+01	-1.98E+01
1.97E+02	3.00E+04	-3.24E+01	5.77E+01
1.98E+02	3.00E+04	2.57E+02	-1.87E+02
1.99E+02	3.00E+04	-9.99E+01	-3.88E+02
2.00E+02	3.00E+04	1.20E+02	-2.02E+02
2.01E+02	3.00E+04	-1.54E+02	1.06E+01
2.02E+02	3.00E+04	-9.01E+01	-3.21E+01
2.03E+02	3.00E+04	-1.55E+02	1.73E+02
2.04E+02	3.00E+04	1.99E+01	1.17E+01
2.05E+02	3.00E+04	-1.20E+02	-8.34E+01
2.06E+02	3.00E+04	4.99E+01	-1.04E+02
2.07E+02	3.00E+04	1.06E+02	-9.14E+01
2.08E+02	3.00E+04	1.11E+02	1.27E+02
2.09E+02	3.00E+04	1.67E+02	-9.27E+00
2.10E+02	3.00E+04	-7.48E+01	9.68E+01
2.11E+02	3.00E+04	1.25E+02	-4.53E+01
2.12E+02	3.00E+04	-8.04E+01	-3.68E+01
2.13E+02	3.00E+04	-9.13E+01	-1.71E+01
2.14E+02	3.00E+04	-5.62E+01	-1.75E+02
2.15E+02	3.00E+04	9.61E-01	-5.85E+01
2.16E+02	3.00E+04	1.33E+01	6.77E+00
2.17E+02	3.00E+04	-1.26E+02	9.16E+01
2.18E+02	3.00E+04	7.09E+00	9.85E+01
2.19E+02	3.00E+04	3.40E+01	-1.01E+02
2.20E+02	3.00E+04	-5.46E+01	-4.53E+01
2.21E+02	3.00E+04	4.55E+01	1.11E+02
2.22E+02	3.00E+04	6.72E+00	1.87E+02
2.23E+02	3.00E+04	5.76E+01	1.37E+02
2.24E+02	3.00E+04	-6.45E+01	6.12E+01
2.25E+02	3.00E+04	9.48E+01	1.53E+00
2.26E+02	3.00E+04	-5.87E+01	2.82E+02
2.27E+02	3.00E+04	4.63E+01	2.15E+01
2.28E+02	3.00E+04	1.27E+02	1.39E+01
2.29E+02	3.00E+04	-4.63E+01	-1.50E+02
2.30E+02	3.00E+04	-4.02E+00	8.91E+01
2.31E+02	3.00E+04	4.07E+01	4.46E+01
2.32E+02	3.00E+04	2.72E+01	-1.30E+01
2.33E+02	3.00E+04	3.41E+02	-2.87E+01
2.34E+02	3.00E+04	-3.25E+01	3.27E+01
2.35E+02	3.00E+04	-5.08E+01	4.21E+01
2.36E+02	3.00E+04	3.12E+02	-1.82E+02
2.37E+02	3.00E+04	5.18E+01	6.71E+01
2.38E+02	3.00E+04	-2.05E+02	-1.01E+02
2.39E+02	3.00E+04	7.89E+01	-5.34E+01
2.40E+02	3.00E+04	-1.98E+02	2.07E+02
2.41E+02	3.00E+04	2.32E+02	1.56E+02
2.42E+02	3.00E+04	-3.63E+01	-6.40E+01
2.43E+02	3.00E+04	1.93E+02	-3.38E+02
2.44E+02	3.00E+04	1.09E+02	-8.22E-01
2.45E+02	3.00E+04	-1.04E+02	2.66E+01
2.46E+02	3.00E+04	-9.59E+01	-4.63E+01
2.47E+02	3.00E+04	-1.51E+02	3.73E+01
2.48E+02	3.00E+04	-2.76E+01	-4.05E+01
2.49E+02	3.00E+04	6.37E+01	-1.11E+02
2.50E+02	3.00E+04	-2.27E+01	-1.61E+02
2.51E+02	3.00E+04	7.29E+01	1.61E+02
2.52E+02	3.00E+04	1.54E+02	6.07E+01
2.53E+02	3.00E+04	9.60E+01	1.27E+02
2.54E+02	3.00E+04	1.09E+02	1.87E+02
2.55E+02	3.00E+04	7.15E+01	-3.99E+01
2.56E+02	3.00E+04	-4.34E+01	2.24E+02
2.57E+02	3.00E+04	-1.69E+01	1.51E+01
2.58E+02	3.00E+04	-2.53E+02	-2.35E+01
2.59E+02	3.00E+04	-1.48E+02	-5.56E+01
2.60E+02	3.00E+04	6.00E+01	-7.74E+01
2.61E+02	3.00E+04	1.48E+02	-3.65E+02
2.62E+02	3.00E+04	4.05E+02	-1.24E+02
2.63E+02	3.00E+04	-2.54E+02	-1.32E+02
2.64E+02	3.00E+04	2.27E+02	9.82E+01
2.65E+02	3.00E+04	1.94E+02	-1.49E+02
2.66E+02	3.00E+04	-1.66E+01	-1.96E+02
2.67E+02	3.00E+04	4.26E+01	7.62E+01
2.68E+02	3.00E+04	-4.38E+01	-1.82E+02
2.69E+02	3.00E+04	-9.68E+01	-1.10E+02
2.70E+02	3.00E+04	2.81E+02	4.61E+01
2.71E+02	3.00E+04	-2.70E+02	-7.75E+01
2.72E+02	3.00E+04	-9.05E+01	-1.44E+02
2.73E+02	3.00E+04	-6.41E+01	1.47E+02
2.74E+02	3.00E+04	-4.28E+01	3.07E+01
2.75E+02	3.00E+04	-5.99E+01	-1.03E+01
2.76E+02	3.00E+04	-6.23E+01	1.45E+02
2.77E+02	3.00E+04	2.11E+01	-7.47E+00
2.78E+02	3.00E+04	1.42E+02	-8.05E+00
2.79E+02	3.00E+04	1.04E+02	2.28E+01
2.80E+02	3.00E+04	1.59E+01	-2.51E+01
2.81E+02	3.00E+04	-9.63E+01	-8.63E+01
2.82E+02	3.00E+04	3.16E+02	-7.24E+01
2.83E+02	3.00E+04	1.66E+01	-9.99E+01
2.84E+02	3.00E+04	-2.47E+02	1.70E+02
2.85E+02	3.00E+04	-5.92E+00	-2.65E+01
2.86E+02	3.00E+04	4.13E+01	-2.85E+01
2.87E+02	3.00E+04	2.35E+02	-7.16E+01
2.88E+02	3.00E+04	-7.81E+01	-1.14E+02
2.89E+02	3.00E+04	8.39E+01	-2.27E+02
2.90E+02	3.00E+04	1.04E+02	-8.04E+01
2.91E+02	3.00E+04	-8.34E+01	-2.01E+02
2.92E+02	3.00E+04	-4.26E+01	-8.63E+01
2.93E+02	3.00E+04	-1.28E+02	-5.27E+01
2.94E+02	3.00E+04	1.02E+02	-2.36E+01
2.95E+02	3.00E+04	-7.97E+01	2.81E+01
2.96E+02	3.00E+04	-2.95E+00	-4.18E+02
2.97E+02	3.00E+04	-1.76E+02	1.67E+02
2.98E+02	3.00E+04	-2.37E+02	-1.04E+02
2.99E+02	3.00E+04	1.00E+03	-8.09E+02
3.00E+02	3.00E+04	-1.69E+02	4.05E+01
3.01E+02	3.00E+04	-2.54E+01	-1.13E+01
3.02E+02	3.00E+04	-7.35E+01	7.92E+01
3.03E+02	3.00E+04	7.75E-01	-1.13E+02
