1	1.50E+04	-1.10E+02	-8.97E+01
2	1.50E+04	1.28E+02	8.10E+02
3	1.50E+04	-1.45E+01	1.77E+02
4	1.50E+04	2.05E+02	1.38E+02
5	1.50E+04	1.34E+02	1.16E+02
6	1.50E+04	4.29E+01	3.19E+01
7	1.50E+04	-2.76E+01	8.23E+01
8	1.50E+04	2.25E+02	1.73E+02
9	1.50E+04	-4.01E+01	-4.80E+01
10	1.50E+04	-5.13E+01	-1.23E+02
11	1.50E+04	-8.12E+01	9.34E+01
12	1.50E+04	-1.06E+02	2.91E+01
13	1.50E+04	6.11E+01	-1.96E+02
14	1.50E+04	7.78E+01	-1.54E+01
15	1.50E+04	1.12E+02	1.35E+02
16	1.50E+04	-1.02E+02	-7.77E+01
17	1.50E+04	1.86E+02	-1.08E+01
18	1.50E+04	-6.79E+01	-1.22E+01
19	1.50E+04	-8.79E+01	4.63E+01
20	1.50E+04	-2.77E+01	-5.40E+01
21	1.50E+04	1.98E+01	-5.74E+01
22	1.50E+04	7.69E+00	1.38E+02
23	1.50E+04	9.63E+01	9.64E+01
24	1.50E+04	3.74E+01	-8.60E+01
25	1.50E+04	1.46E+01	1.42E+02
26	1.50E+04	-6.59E+01	6.68E+01
27	1.50E+04	4.24E+01	2.47E+01
28	1.50E+04	-3.59E+01	1.45E+02
29	1.50E+04	-2.28E+02	-6.84E+00
30	1.50E+04	-7.41E+01	5.30E+01
31	1.50E+04	-1.38E+02	1.01E+02
32	1.50E+04	-2.02E+02	1.02E+02
33	1.50E+04	1.74E+02	2.11E+01
34	1.50E+04	3.92E+01	1.93E+02
35	1.50E+04	5.55E+01	1.16E+01
36	1.50E+04	7.49E+01	1.69E+02
37	1.50E+04	-1.00E+02	1.14E+01
38	1.50E+04	1.91E+02	5.86E+01
39	1.50E+04	-5.49E+01	2.13E+01
40	1.50E+04	1.25E+02	2.63E+00
41	1.50E+04	1.01E+02	1.89E+01
42	1.50E+04	9.18E+00	1.07E+02
43	1.50E+04	-4.55E+00	-1.73E+00
44	1.50E+04	3.55E+01	-3.66E+01
45	1.50E+04	-7.94E+00	-1.08E+02
46	1.50E+04	3.51E+01	3.45E+01
47	1.50E+04	-1.12E+01	5.46E+01
48	1.50E+04	-5.48E+01	-8.02E+01
49	1.50E+04	2.75E+02	1.56E+02
50	1.50E+04	-6.43E+01	5.34E+01
51	1.50E+04	1.73E+02	-1.37E+02
